item_name,shop_name,city,address,price,material,category,lat,lon
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Bằng Ca, Xã Lý Quốc, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.7746997,106.7631544
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Xã Hạ Lang, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.6958438,106.6851365
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.208, Xã Phục Hòa, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.533727,106.508854
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Quốc lộ 3, Xã Hạnh Phúc, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.6128119,106.465082
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Quốc lộ 4A, Xã Đông Khê, Xã Thất Khê, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.4015149,106.4356676
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.208, Xã Phục Hòa, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.5252939,106.508905
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Xã Quang Long, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.7234033,106.6680791
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Xã Quang Long, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.7344722,106.6946516
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207, Xã Độc Lập, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.7109027,106.4547374
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Quốc lộ 3, Xã Quảng Uyên, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.6851954,106.4419035
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Quốc lộ 3, Xã Phục Hòa, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.5393013,106.5046361
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207, Xã Hạ Lang, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.687695,106.6693301
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Xã Hạ Lang, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.692972,106.6773906
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Quốc lộ 3, Xã Hạnh Phúc, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.64996,106.4401616
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207, Xã Độc Lập, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.6826174,106.5427404
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, Đường tỉnh 206;Quốc lộ 4A, Xã Quảng Uyên, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.697882,106.4434639
Sua Xe,motorcycle_repair,Cao Bằng,"Sua Xe, ĐT.207;QL.4A, Bằng Ca, Xã Lý Quốc, Tỉnh Cao Bằng, Việt Nam",None,None,motorcycle_repair,22.7820792,106.7730881
None,fuel,Cao Bằng,"Quốc lộ 3C, Xã Huy Giáp, Tỉnh Cao Bằng, Việt Nam",None,None,fuel,22.7805204,105.7257259
None,sports,Cao Bằng,"Đường Vườn Cam, Phường Thục Phán, Tỉnh Cao Bằng, 21110, Việt Nam",None,None,sports,22.6705065,106.2568895
None,mobile_phone,Cao Bằng,"QL.4A;QL.3, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,mobile_phone,22.6654087,106.2612041
Kim Tín,jewelry,Cao Bằng,"Kim Tín, Phố đi bộ Kim Đồng, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,jewelry,22.6651364,106.2612179
Tổng hợp Cao Bằng,supermarket,Cao Bằng,"Tổng hợp Cao Bằng, Phố Đàm Quang Trung, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,supermarket,22.6645415,106.2593339
Siêu thị Hợp Giang,supermarket,Cao Bằng,"Siêu thị Hợp Giang, Phố Hồng Việt, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,supermarket,22.6642787,106.259825
Siêu thị Ngọc Xuân,supermarket,Cao Bằng,"Siêu thị Ngọc Xuân, Đường Pác Bó, Tổ dân phố 20, Phường Nùng Trí Cao, Tỉnh Cao Bằng, 21110, Việt Nam",None,None,supermarket,22.674288,106.257232
None,motorcycle_repair,Cao Bằng,"Siêu thị Ngọc Xuân, Đường Pác Bó, Tổ dân phố 20, Phường Nùng Trí Cao, Tỉnh Cao Bằng, 21110, Việt Nam",None,None,motorcycle_repair,22.6743991,106.2570935
None,motorcycle_repair,Cao Bằng,"Thành Hội, Phố đi bộ Kim Đồng, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,motorcycle_repair,22.6626986,106.2602643
None,motorcycle,Cao Bằng,"Phố đi bộ Kim Đồng, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,motorcycle,22.6651391,106.2606413
Siêu thị điện máy HC Cao Bằng,electronics,Cao Bằng,"Siêu thị điện máy HC Cao Bằng, Phố Kim Đồng, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,electronics,22.660552,106.2591689
None,mobile_phone,Cao Bằng,"QL.4A;QL.3, Phường Thục Phán, Tỉnh Cao Bằng, 27000, Việt Nam",None,None,mobile_phone,22.6655168,106.2612079
To go up the hill,ticket,Lào Cai,"Mai coffee, 020, Hàm Rồng, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3355792,103.8439
None,kiosk,Lào Cai,"Đường tỉnh 152, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,kiosk,22.3233961,103.8538573
None,kiosk,Lào Cai,"Đường tỉnh 152, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,kiosk,22.3196095,103.8547492
None,convenience,Lào Cai,"Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3025979,103.8881449
None,copyshop,Lào Cai,"Đường Ngũ Chỉ Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,copyshop,22.3368036,103.8443194
None,convenience,Lào Cai,"Xuân Viên, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,convenience,22.3369219,103.8438931
None,convenience,Lào Cai,"Đường Nguyễn Huệ, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31153, Việt Nam",None,None,convenience,22.4926588,103.9771557
Bánh Mỳ Quốc Vinh,bakery,Lào Cai,"Bánh Mỳ Quốc Vinh, Đường Ngọc Uyển, Bắc Hà, Xã Bắc Hà, Tỉnh Lào Cai, Việt Nam",None,None,bakery,22.533879,104.2908542
The Charm Destination SPA,massage,Lào Cai,"The Charm Destination SPA, Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,massage,22.3007316,103.8941609
None,convenience,Lào Cai,"Đường tỉnh 152, Su Pan, Mường Hoa, Xã Tả Van, Tỉnh Lào Cai, Việt Nam",None,None,convenience,22.2937634,103.9155753
Cau Mây,clothes,Lào Cai,"Cau Mây, Mường Hoa, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,clothes,22.3324477,103.8435693
None,convenience,Lào Cai,"Mường Hoa, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3331483,103.8428215
Mua Sam Tong Hop Sa Pa,supermarket,Lào Cai,"46, Đường Ngũ Chỉ Sơn",None,None,supermarket,22.3378107,103.8482967
Sua Xe Dinh Nghia,car,Lào Cai,"55, Thach Son",None,None,car,22.3361041,103.8457145
Viettel,mobile_phone,Lào Cai,"Viettel, ĐT.174, Trạm Tấu, Xã Hạnh Phúc, Tỉnh Lào Cai, 33600, Việt Nam",None,None,mobile_phone,21.4682547,104.3781227
Thường anh,computer,Lào Cai,"151, điện biên",None,None,computer,21.6233866,104.5082092
Hung's Organic farm,greengrocer,Lào Cai,"Hung's Organic farm, Phố Đồng Lợi, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,greengrocer,22.3331788,103.8415044
Canifa,clothes,Lào Cai,"Canifa, Phố Cốc Lếu, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,clothes,22.496229,103.9683558
None,clothes,Lào Cai,"5, Đừng cốc Lều",None,None,clothes,22.5013063,103.9668477
FPT Shop,electronics,Lào Cai,"FPT Shop, Phan Chu Trinh, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,electronics,22.4963237,103.9677933
None,bakery,Lào Cai,"Đường Ngọc Uyển, Bắc Hà, Xã Bắc Hà, Tỉnh Lào Cai, Việt Nam",None,None,bakery,22.5359445,104.2909454
None,travel_agency,Lào Cai,"Inter Bus Lines, Lương Định Của, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,travel_agency,22.3377082,103.8504297
None,motorcycle_repair,Lào Cai,"Quốc lộ 70, Xã Phúc Khánh, Tỉnh Lào Cai, Việt Nam",None,None,motorcycle_repair,22.2031556,104.5333034
None,supermarket,Lào Cai,"Cầu Mây, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,supermarket,22.3341982,103.8421693
None,beverages,Lào Cai,"Sugar cane juice, Quốc lộ 279, Nghia Do, Xã Nghĩa Đô, Tỉnh Lào Cai, Việt Nam",None,None,beverages,22.3588841,104.4855837
Hoang Yen,travel_agency,Lào Cai,"Hoang Yen, Đường 20-9, Bắc Hà, Xã Bắc Hà, Tỉnh Lào Cai, Việt Nam",None,None,travel_agency,22.536604,104.290863
Trâu Say,beverages,Lào Cai,"Trâu Say, Quốc lộ 4D, Trung Chải, Xã Tả Phìn, Tỉnh Lào Cai, Việt Nam",None,None,beverages,22.4020869,103.8926588
Cat Cat Ticket,ticket,Lào Cai,"Cat Cat Ticket, Cat Cat Road, Cát Cát, Hoàng Liên, Xã Tả Van, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3310133,103.82954
La La H mong shop,clothes,Lào Cai,"La La H mong shop, Phan Xi Păng, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,clothes,22.3329417,103.8398697
Vietnam Nomad Trails,travel_agency,Lào Cai,"Vietnam Nomad Trails, Tuệ Tĩnh, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,travel_agency,22.3338744,103.8412836
Trung Tâm Công Nghệ Sang Trong,computer,Lào Cai,Đường tỉnh 279,None,None,computer,22.0085422,104.0541258
None,car_repair,Lào Cai,"Honda Wing Service, Phố Trần Phú, Phố Ràng, Xã Bảo Yên, Tỉnh Lào Cai, Việt Nam",None,None,car_repair,22.2355796,104.4776544
Photocopy Ngọc Mai,copyshop,Lào Cai,"123, Đường Điện Biên, 02163",None,None,copyshop,21.597905,104.5128653
None,tyres,Lào Cai,"Giàng Chỉn Hùng, Bắc Cường, Phường Cam Đường, Tỉnh Lào Cai, 31153, Việt Nam",None,None,tyres,22.4709896,103.9775517
Đại Linh,tyres,Lào Cai,"213, Quốc Lộ 37",None,None,tyres,21.7272709,104.9182531
None,tyres,Lào Cai,"81, Đường Nguyễn Huệ",None,None,tyres,22.4984207,103.9735943
Chính Hãng,tyres,Lào Cai,"127, Phố Quy Hóa",None,None,tyres,22.4832082,103.9724435
Thành Công,tyres,Lào Cai,"Thành Công, Đường Trần Phú, Nam Cường, Bắc Lệnh, Phường Cam Đường, Tỉnh Lào Cai, 31153, Việt Nam",None,None,tyres,22.4712915,103.9755152
Hà Huy Hùng,tyres,Lào Cai,"Hà Huy Hùng, Đường Trần Phú, Nam Cường, Bắc Lệnh, Phường Cam Đường, Tỉnh Lào Cai, 31153, Việt Nam",None,None,tyres,22.472097,103.9746114
best shop in town for your win,motorcycle,Lào Cai,"best shop in town for your win, Đường tỉnh 174, Nghĩa Lộ, Phường Nghĩa Lộ, Tỉnh Lào Cai, 02163, Việt Nam",None,None,motorcycle,21.6015362,104.5058827
Chợ Cán Cẩu,supermarket,Lào Cai,"Chợ Cán Cẩu, Quốc lộ 4, Thôn Cán Chư Sử, Xã Si Ma Cai, Tỉnh Lào Cai, Việt Nam",None,None,supermarket,22.6519412,104.3149744
None,clothes,Lào Cai,"Hemp & Embroidery, Mường Hoa, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,clothes,22.3323725,103.8436302
None,supermarket,Lào Cai,"X6 Mart, Đường Ngũ Chỉ Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,supermarket,22.3377416,103.8472269
None,bicycle,Lào Cai,"Small bike repair, Đường Nguyễn Huệ, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,bicycle,22.4947367,103.9758389
None,beverages,Lào Cai,"Local shop, Đường Sả Xéng, Hàm Rồng, Sa Pa, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,beverages,22.3246794,103.8824673
None,travel_agency,Lào Cai,08 Thac Bac Road,None,None,travel_agency,22.3357766,103.8397492
None,copyshop,Lào Cai,"Xuân Viên, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,copyshop,22.3365417,103.8437223
None,motorcycle,Lào Cai,"Bad Motorbike Shop (RIPPED US OFF), Thạch Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.336304,103.8463701
None,supermarket,Lào Cai,"MT Mart, Đúóng Hoàng Liên, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,supermarket,22.5005014,103.9653662
fresh coconuts,beverages,Lào Cai,"fresh coconuts, Đường Nguyễn Huệ, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,beverages,22.5040663,103.9691991
None,supermarket,Lào Cai,"Đường tỉnh 152, Hau Thao, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,supermarket,22.3038708,103.8987763
None,supermarket,Lào Cai,"Đường tỉnh 152, Hau Thao, Tả Van, Xã Tả Van, Tỉnh Lào Cai, Việt Nam",None,None,supermarket,22.3019534,103.9014904
None,supermarket,Lào Cai,"X6 Mart, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,supermarket,22.304304,103.8905348
None,convenience,Lào Cai,"Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3004223,103.8941577
None,convenience,Lào Cai,"Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3003935,103.8942303
None,convenience,Lào Cai,"Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3038847,103.8853611
None,bakery,Lào Cai,"Thạch Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,bakery,22.3360189,103.8456225
Xuân Trúong Mart,supermarket,Lào Cai,"Xuân Trúong Mart, Đường Ngũ Chỉ Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,supermarket,22.3377799,103.8483728
None,ticket,Lào Cai,"Tickets office for Ham Rong Garden 70k, Hàm Rồng, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3349922,103.8432237
None,motorcycle,Lào Cai,"mechanic, Đường tỉnh 152, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.32556,103.8542099
None,motorcycle,Lào Cai,"mechanic, Đường tỉnh 152, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.324149,103.8544608
None,clothes,Lào Cai,"Black Hmong weaving workshop, Cầu treo Lao Chải, Lao Chai, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,clothes,22.3069746,103.8770396
Cây giống Công Nga,yes,Lào Cai,Tỉnh lộ 153,None,None,yes,22.6822664,104.2539475
Ngọc Lan Quán,alcohol,Lào Cai,"Ngọc Lan Quán, Đường tỉnh 154, Xã Cao Sơn, Tỉnh Lào Cai, Việt Nam",None,None,alcohol,22.6492678,104.1439847
None,ticket,Lào Cai,"Ticket office for tourist area 75000 VND, Mường Hoa, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3275705,103.8466151
None,books,Lào Cai,"Photocopy & Printing, Xuân Viên, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,books,22.3376362,103.8441314
Pujceni motorky,car_parts,Lào Cai,"Pujceni motorky, Kim Đồng, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,car_parts,22.3371196,103.8476004
None,supermarket,Lào Cai,"Phra long market, Quốc lộ 4, Xã Pha Long, Tỉnh Lào Cai, Việt Nam",None,None,supermarket,22.8153826,104.2369721
Dinh Nghia,motorcycle,Lào Cai,"Dinh Nghia, Thạch Sơn, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.3360804,103.8455625
Sun World Fansipan Legend,ticket,Lào Cai,"Sun World Fansipan Legend, Phan Xi Păng, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3348899,103.8407568
"Ticket cashpoint, 40k Dong entrance fee for Ma Tra",ticket,Lào Cai,"Ticket cashpoint, 40k Dong entrance fee for Ma Tra, Đường đi Má Cha, nối đến đường đi Tả Phìn, Sapa, Sa Pả, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3574451,103.8514202
Cốc Lều A Market,supermarket,Lào Cai,"Cốc Lều A Market, Phố Cốc Lếu, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,supermarket,22.5008931,103.967559
Cốc Lều B Market,supermarket,Lào Cai,"Cốc Lều B Market, Đường Hồng Hà, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,supermarket,22.501287,103.9680784
None,ticket,Lào Cai,"Đường Lý Thị Dủ, Phan Si Păng, Sa Pa, Xã Tả Van, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.332206,103.8240304
None,massage,Lào Cai,"Massage room, Ta Van, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,massage,22.3011654,103.8945137
Sapa La Belle Spa,massage,Lào Cai,"07A/25, Tue Tinh Road Cau May Street, 330000",None,None,massage,22.3004929,103.8923751
None,supermarket,Lào Cai,"Lê Hồng Phong, Phố Lu, Xã Bảo Thắng, Tỉnh Lào Cai, Việt Nam",None,None,supermarket,22.3231447,104.1815612
None,travel_agency,Lào Cai,"13, Tuệ Tĩnh",None,None,travel_agency,22.3341888,103.8415441
None,travel_agency,Lào Cai,"Ethos, Đường Thác Bạc, Sapa, Phan Si Păng, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,travel_agency,22.3371478,103.8333924
Garaoto Luận Thành,car_repair,Lào Cai,Cù Chính Lan,None,None,car_repair,22.4732359,103.9770175
None,ticket,Lào Cai,"Ticket cat cat village and waterfall (70k), Cát Cát, Cat Cat, Cát Cát, Hoàng Liên, Xã Tả Van, Tỉnh Lào Cai, 31786, Việt Nam",None,None,ticket,22.3309642,103.8340516
None,bakery,Lào Cai,"Sandwich Stand, Cầu Mây, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,bakery,22.3336789,103.8422789
Local market,supermarket,Lào Cai,"Local market, Phỗ Minh Khai, Cốc Lếu, Lào Cai, Phường Lào Cai, Tỉnh Lào Cai, 31100, Việt Nam",None,None,supermarket,22.4920566,103.9744456
Tắm Lá Thuốc Bản Dao Sapa,massage,Lào Cai,"035, Lê Văn Tám, 33000",None,None,massage,22.3366652,103.8462762
None,travel_agency,Lào Cai,"Sapa Chau, Pho Le Van Tam, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,travel_agency,22.3375268,103.8472081
Bibi Express,bakery,Lào Cai,"Bibi Express, Cầu Mây, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,bakery,22.3347798,103.8411581
Street Barber,hairdresser,Lào Cai,"Street Barber, Tả Van, Xã Tả Van, Tỉnh Lào Cai, 33000, Việt Nam",None,None,hairdresser,22.3037837,103.890124
Motorbike repair shop,motorcycle,Lào Cai,"Motorbike repair shop, Quốc lộ 4D, Sapa, Sa Pả, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.3385808,103.8530601
Nội thất Sofa 189,furniture,Lào Cai,"189, Đường Hoàng Liên, 330000",None,None,furniture,22.4929854,103.9687134
None,clothes,Lào Cai,Cat Cat Road,None,None,clothes,22.3283103,103.8350808
None,convenience,Lào Cai,"Mường Hoa, Sapa, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,convenience,22.3289762,103.8455487
"Ticket cashpoint for entering towards Ta Phin, 40k Dong (2019)",ticket,Lào Cai,"Ticket cashpoint for entering towards Ta Phin, 40k Dong (2019), ĐH.100, Hàm Rồng, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,ticket,22.3626394,103.8612416
Mecanic,motorcycle,Lào Cai,"Mecanic, Quốc lộ 279, Nghia Do, Xã Nghĩa Đô, Tỉnh Lào Cai, Việt Nam",None,None,motorcycle,22.3876735,104.4660694
None,convenience,Lào Cai,"Trạm dừng nghỉ 237, Đường cao tốc Hà Nội - Lào Cai, Xã Gia Phú, Tỉnh Lào Cai, Việt Nam",None,None,convenience,22.3647163,104.0824406
Honda,car_repair,Lào Cai,"Honda, Quốc lộ 4D, Sapa, Sa Pả, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,car_repair,22.3379461,103.8525488
None,greengrocer,Lào Cai,"fruit farmers market, Đường Sâu Chua, Hàm Rồng, Phường Sa Pa, Tỉnh Lào Cai, 33000, Việt Nam",None,None,greengrocer,22.3653653,103.8682208
Hmong Antique Handicrafts,"Clothing,_bags,_handicrafts,_wall-hangs,_cushion_covers.",Lào Cai,"8a, Hoang Dieu",None,None,"Clothing,_bags,_handicrafts,_wall-hangs,_cushion_covers.",22.336818,103.842561
Market muong hun,variety_store,Lào Cai,"Market muong hun, Đường tỉnh 158, Xã Mường Hum, Tỉnh Lào Cai, Việt Nam",None,None,variety_store,22.5289018,103.7110883
Chocolate Bakery - Motorbike rental,motorcycle,Lào Cai,"Chocolate Bakery - Motorbike rental, Đường Thác Bạc, Sapa, Phan Si Păng, Sa Pa, Phường Sa Pa, Tỉnh Lào Cai, 31786, Việt Nam",None,None,motorcycle,22.3353841,103.8397037
